Subsystem #1|CTLs|Vars|Vrms1,Subsystem #1|CTLs|Vars|Vrms2,Subsystem #1|CTLs|Vars|Vrms3,Subsystem #1|CTLs|Vars|Vrms4,Subsystem #1|CTLs|Vars|Vrms5,Subsystem #1|CTLs|Vars|Vrms6,Subsystem #1|CTLs|Vars|Vrms7
7.536320668,7.212768927,7.213250485,7.174564788,7.146587366,7.183283115,7.223383983
7.537229756,7.215781545,7.216366009,7.177499309,7.148509291,7.186163643,7.226575731
7.538438351,7.220923576,7.221673461,7.182614628,7.153012991,7.191415002,7.232019585
7.539931442,7.228121194,7.229097503,7.189840901,7.16003256,7.198962007,7.239636841
7.541691849,7.237293681,7.238553033,7.199093312,7.169490011,7.208718907,7.249342101
7.543699923,7.248332733,7.249930001,7.210268039,7.181271497,7.220569777,7.261019128
7.545933794,7.26109695,7.263080441,7.223218068,7.195226741,7.234361126,7.274517782
7.548367774,7.275423399,7.277838714,7.237776958,7.21117555,7.249918168,7.289667987
7.550967362,7.291125025,7.294010339,7.253755284,7.228911461,7.267035933,7.306270091
7.553702022,7.308005628,7.311392706,7.270949862,7.248209627,7.285499595,7.324114852
7.556537616,7.325846622,7.329761328,7.289138351,7.268823592,7.305073249,7.342973645
7.559430431,7.344407873,7.348869267,7.3080788,7.29047378,7.325491603,7.362592506
7.562342212,7.363452212,7.368471627,7.327529371,7.312883153,7.346492437,7.382719049
7.565234994,7.382736268,7.388318921,7.347241938,7.335758265,7.367805544,7.403097097
7.568070122,7.401998803,7.408141652,7.366952737,7.358791019,7.389143111,7.423449675
7.570813148,7.420986967,7.427680596,7.386400899,7.381675563,7.410222632,7.443509943
7.573430497,7.439459349,7.446686283,7.405338226,7.40411941,7.430776303,7.463021324
7.575886648,7.457177663,7.46491392,7.423518446,7.42583265,7.450537394,7.48173322
7.578129659,7.473885389,7.48209956,7.44067518,7.446507473,7.469224003,7.499374198
7.580143003,7.489409573,7.498066867,7.456633365,7.465927579,7.486642099,7.515763275
7.581897464,7.503515906,7.512572101,7.471150176,7.483807589,7.502531739,7.53065282
7.583378763,7.516043701,7.525451754,7.484059627,7.499937778,7.516710275,7.543873525
7.584574142,7.526837628,7.536546385,7.495206558,7.5141211,7.52900289,7.555260596
7.585470578,7.535748872,7.545704488,7.504440837,7.526164781,7.539241629,7.564658753
7.586058155,7.542678047,7.552821538,7.511656621,7.535926071,7.547308351,7.571961806
7.586326313,7.547532793,7.557805428,7.516761316,7.543280613,7.553099679,7.577074855
7.586269628,7.550260508,7.560601557,7.519698752,7.548145579,7.556551815,7.579941711
7.585879233,7.550826286,7.561173423,7.520426836,7.550460266,7.55762081,7.580525481
7.585166346,7.549223389,7.55951332,7.518931485,7.55019867,7.556294528,7.578818912
7.584141384,7.545480709,7.555651731,7.515243047,7.54737372,7.552599684,7.574853273
7.582820092,7.53965482,7.549646207,7.509415987,7.542030349,7.546591824,7.568687678
7.58121735,7.5318148,7.541567343,7.501521136,7.534232334,7.538342743,7.560395389
7.579353353,7.522060705,7.531520901,7.491666344,7.52408307,7.52795929,7.550083126
7.577250398,7.510525681,7.519642209,7.479984522,7.511720963,7.515582542,7.537891812
7.574930331,7.497355149,7.506081665,7.466623894,7.49730625,7.501370539,7.52397619
7.572422143,7.482712563,7.491007642,7.451752777,7.481014307,7.485497204,7.508507936
7.569752015,7.466793948,7.474622217,7.435569162,7.46306009,7.468174749,7.491694136
7.566965911,7.449793241,7.457124711,7.418264876,7.443662932,7.449612408,7.473739095
7.564096681,7.431924125,7.438732857,7.400053869,7.423063528,7.430042952,7.454867699
7.561191829,7.413433528,7.41970174,7.381188716,7.401540757,7.409734089,7.435338919
7.558288416,7.394539743,7.400253768,7.361890471,7.379345449,7.388923641,7.415382457
7.555423804,7.375480952,7.38063734,7.34240686,7.356756714,7.367873441,7.395250887
7.552638107,7.356511601,7.361113171,7.322996377,7.334071408,7.346863212,7.37521197
7.549963281,7.337853101,7.341910189,7.303887896,7.311560195,7.32614052,7.355501892
7.547434867,7.319745859,7.323275502,7.28532752,7.289512842,7.305972646,7.336372859
7.545085477,7.302419056,7.305444652,7.267550151,7.26820814,7.286615045,7.318067975
6.551690971,6.907532731,6.939079379,6.913051721,6.929856707,6.924566296,6.962172542
7.500907897,7.216057986,7.215353881,7.176083922,7.168782304,7.193568256,7.225771209
6.758719987,6.496879992,6.517445163,6.460660854,6.496553711,6.490912221,6.542285084
7.191046031,7.255389466,7.266748241,7.244853211,7.220922615,7.247570459,7.284208698
6.362339065,6.633051155,6.664921561,6.642545746,6.648566571,6.647400303,6.689880311
7.25738954,7.071655356,7.076856639,7.046351177,7.023064835,7.05399584,7.093514516
6.827356777,6.490344711,6.505038254,6.453695637,6.467203289,6.47702262,6.529121408
6.989001876,6.96439143,6.979112008,6.948468914,6.925283241,6.953760297,7.002063018
6.714853526,6.838939449,6.859313073,6.834339364,6.813736228,6.836772956,6.881015991
6.412418264,6.64267913,6.670266936,6.637280801,6.633259497,6.648795478,6.697626404
6.921271549,6.658155826,6.669520566,6.619120883,6.611742821,6.639035191,6.691143369
6.363878576,6.417577011,6.448245228,6.400391963,6.408483277,6.419789843,6.480944321
6.490995279,6.896209926,6.925667821,6.907387856,6.869624721,6.901850861,6.9526052
6.143378448,6.531818027,6.566932942,6.541376128,6.529979795,6.545531078,6.596144098
6.905642908,6.722163227,6.736844072,6.693853163,6.669958171,6.706493159,6.762416788
6.488719676,6.422803628,6.450083435,6.399457823,6.403928696,6.421871977,6.484117097
6.55955624,6.833921137,6.861921203,6.836623895,6.806069557,6.839323333,6.892883777
6.30600574,6.696025003,6.7292115,6.703525546,6.687362069,6.710507958,6.76103954
6.822406626,6.748006632,6.76667871,6.72307428,6.7089198,6.741487869,6.79559513
6.777326377,6.660215042,6.682871109,6.629688042,6.631106759,6.65704207,6.716300942
6.6636696,6.873899536,6.902396179,6.86723931,6.851973617,6.881371234,6.934653177
6.633796714,6.966245031,6.996529547,6.969248778,6.945132393,6.976938838,7.02681233
6.831016253,6.901438842,6.926569892,6.884622066,6.874938626,6.903961092,6.956369652
7.054186857,6.969285937,6.990344111,6.941124475,6.933399459,6.965792714,7.020076857
6.878297163,7.033646769,7.060937618,7.01920958,7.015139659,7.041787508,7.09155049
6.969007759,7.184400927,7.20967028,7.17555792,7.157284373,7.190894138,7.237472136
7.029666303,7.117163692,7.140965795,7.096189035,7.096395779,7.122659924,7.170013509
7.215679393,7.179321335,7.198500742,7.150264824,7.152228967,7.180012913,7.226307395
7.164169643,7.243460208,7.264710715,7.221400874,7.226642921,7.250368933,7.292572251
7.172887233,7.27672263,7.297757187,7.25938765,7.259603766,7.283913797,7.324414053
7.253905078,7.315229196,7.335442732,7.295366111,7.298874414,7.321960535,7.362778997
7.247401352,7.297407085,7.317754938,7.277192991,7.2895828,7.306696499,7.344666114
7.321592261,7.404412516,7.422928548,7.385676824,7.395873726,7.414304001,7.448139282
7.311122188,7.35332766,7.370971204,7.330420493,7.347833626,7.36270822,7.395581063
6.981604125,7.085296688,7.111328047,7.065735759,7.101577141,7.103115426,7.140961494
7.146416897,7.443930649,7.468327952,7.435518516,7.455293264,7.465857542,7.496126526
6.957739687,7.228808384,7.2534507,7.219360173,7.249530329,7.251522329,7.278615403
7.250868438,7.257093039,7.272798468,7.226454367,7.259639972,7.266922707,7.297387438
7.166785238,7.146835865,7.163205983,7.11576266,7.147969266,7.155044446,7.1887018
6.980223317,7.202918231,7.226900083,7.190780548,7.219610762,7.222369399,7.254638035
6.908448229,7.211482338,7.233809601,7.207216014,7.227410637,7.231485708,7.257752221
6.978350111,7.094637977,7.113201584,7.077014351,7.105989871,7.107405029,7.13708045
7.098539756,7.022455509,7.036710707,6.994145908,7.024033528,7.027816319,7.060411691
6.900526311,7.011224733,7.030232096,6.994007958,7.024842201,7.025234842,7.055957804
6.71443217,7.033674754,7.057213189,7.031119907,7.057818426,7.055857067,7.08235361
6.76576118,6.954475695,6.974683722,6.94366462,6.972855957,6.970872717,6.998356259
6.897826468,6.840149566,6.854013657,6.812561789,6.847851488,6.847611715,6.876863601
6.769347332,6.804722794,6.822826155,6.783606498,6.814871779,6.815111449,6.848141037
6.548871161,6.7993721,6.823387068,6.79561613,6.8180504,6.8172868,6.84881829
6.559156664,6.774099009,6.795185695,6.770464928,6.784776492,6.788468628,6.818143979
6.589464714,6.636149393,6.654650803,6.621114889,6.635952271,6.640849489,6.677369326
6.600033252,6.583396836,6.600541781,6.564027102,6.576426181,6.584628772,6.623967729
6.410319157,6.556726085,6.577545521,6.547944392,6.555329675,6.564284783,6.60196883
6.297858052,6.549391442,6.573200906,6.5479545,6.549308242,6.559079273,6.597671453
6.326198031,6.450008895,6.470506304,6.438106902,6.442218413,6.453326392,6.494283924
6.403019585,6.373054028,6.389880714,6.350639949,6.358221579,6.371532381,6.413972116
6.262966165,6.344407906,6.366004174,6.330298707,6.333324824,6.346569539,6.392302345
6.119238783,6.345419718,6.370057581,6.342022916,6.338435606,6.352708546,6.396530378
6.140300722,6.298325395,6.321605203,6.293446856,6.285818424,6.302555329,6.347349238
6.199041407,6.234671784,6.256125435,6.224087965,6.212043216,6.231074992,6.28126136
6.153285432,6.207649891,6.230258198,6.198061909,6.18567704,6.205928832,6.256957211
6.0436419,6.206491797,6.232177055,6.204666269,6.187375599,6.209140818,6.259979227
6.043802726,6.216421585,6.243099857,6.216623571,6.193551259,6.217451725,6.270606058
6.063415207,6.173215036,6.198016997,6.166096219,6.146442184,6.171629463,6.225399644
6.098624436,6.157837899,6.181622152,6.145450318,6.126934664,6.154082059,6.209707533
6.072055543,6.171107403,6.196843035,6.161358981,6.139318976,6.168078528,6.225932088
6.016507867,6.195176274,6.22186983,6.18891876,6.164665097,6.19537804,6.251280159
6.032467236,6.19902368,6.22624373,6.192527677,6.166293333,6.197924003,6.255636259
6.123084733,6.211890475,6.236938481,6.201951062,6.171255513,6.205434603,6.265087304
6.128862897,6.219448267,6.245414433,6.208902161,6.18130991,6.215670545,6.275204998
6.09876073,6.2560677,6.284195109,6.249506224,6.220187836,6.254807886,6.314996576
6.144482657,6.310108911,6.338358847,6.304872911,6.27377488,6.308962583,6.368618757
6.184888699,6.32647526,6.353871764,6.318182608,6.292513837,6.326622356,6.384087765
6.246314814,6.360973945,6.387509353,6.348999123,6.32526716,6.359556154,6.418018105
6.290232342,6.401623877,6.428620659,6.389266583,6.367984618,6.401666328,6.459899811
6.291263442,6.459460876,6.487359607,6.450288088,6.430715404,6.463871794,6.518996845
6.321622149,6.513824792,6.542462159,6.506928251,6.487639157,6.519165368,6.573588216
6.418937795,6.555944659,6.582560352,6.545874919,6.526840221,6.558863636,6.61273154
6.484250582,6.582592923,6.609183741,6.569829547,6.555745527,6.586826303,6.640427782
6.500030841,6.648780008,6.676401064,6.638241436,6.624375634,6.654734318,6.707865391
6.513343347,6.717322452,6.745280058,6.708729803,6.696926837,6.726005431,6.77612943
6.58206196,6.750978559,6.777523008,6.738411471,6.732057261,6.759771231,6.807825153
6.682893092,6.79160081,6.815349887,6.772296849,6.768646584,6.796713365,6.844897807
6.695745086,6.82831464,6.853056677,6.808567628,6.810578441,6.836247631,6.883577777
6.693020521,6.889824813,6.915559916,6.874321581,6.878020078,6.901671101,6.945812982
6.744547476,6.93562088,6.960354481,6.921096643,6.925770424,6.947377761,6.989190816
6.810944021,6.948961398,6.972320474,6.931526829,6.939605961,6.959440989,7.000804413
6.853072185,6.961871297,6.985327057,6.944136291,6.955902761,6.973129454,7.014291699
6.856361063,7.011049009,7.035066803,6.997832219,7.010035192,7.024947615,7.063561566
6.82105837,7.037668507,7.062648386,7.028096922,7.043540823,7.055071276,7.090762682
6.877839798,7.035863723,7.058806658,7.021653633,7.04240081,7.051848731,7.086187543
6.947656436,7.03468097,7.054531348,7.014155278,7.038444887,7.047568102,7.081093333
6.892244648,7.036877385,7.058848033,7.018372696,7.047134635,7.053286587,7.086483605
6.847144196,7.054068257,7.076638105,7.03895296,7.067798393,7.072591241,7.103611125
6.882287165,7.042572372,7.062784066,7.024838418,7.053723927,7.058600062,7.088227397
6.896626152,7.003327926,7.022769692,6.982509241,7.012158261,7.016695223,7.048166551
6.865819677,6.982100366,7.001795891,6.962860444,6.990939184,6.995180059,7.027135991
6.815199629,6.978271385,6.998815165,6.964382307,6.989071076,6.992985753,7.023625722
6.762567684,6.947976228,6.969195478,6.936704263,6.960004672,6.96285038,6.993566306
6.77501797,6.897329009,6.916493881,6.88154261,6.907415969,6.909824473,6.940336372
6.76647954,6.851372428,6.869297619,6.832885949,6.860520685,6.862777406,6.893153791
6.677606407,6.81922999,6.839683382,6.804818986,6.833123275,6.833385233,6.864497699
6.609114913,6.788043624,6.808710587,6.775667519,6.80389612,6.803519865,6.833204964
6.600531643,6.729623076,6.748834884,6.714474754,6.742808401,6.742837694,6.772856412
6.585378082,6.667385659,6.686447089,6.650915755,6.677398752,6.677955898,6.710653167
6.511988998,6.625015763,6.644511396,6.611505045,6.633965537,6.635721045,6.668737732
6.428871218,6.588319322,6.609539946,6.580196585,6.596564069,6.599405231,6.633869084
6.395057886,6.538388939,6.559607027,6.531195053,6.541712694,6.546378429,6.583349112
6.383197382,6.477218728,6.496774392,6.466252545,6.476028048,6.482654579,6.520311158
6.327156066,6.427254493,6.447402494,6.415863875,6.423772522,6.4318173,6.471620843
6.262589984,6.396330062,6.417952923,6.387022603,6.3916943,6.400892764,6.442666574
6.215234237,6.357885426,6.379284074,6.347763762,6.351882391,6.362542937,6.404098664
6.188413455,6.309915261,6.331204049,6.297539144,6.300508437,6.312579164,6.356317792
6.178640741,6.271067174,6.292353331,6.257687766,6.258294162,6.272021767,6.317785206
6.130157387,6.242791086,6.264571422,6.231495427,6.229061231,6.244679281,6.290465992
6.074221255,6.222798155,6.246854539,6.21619844,6.207901074,6.224756625,6.273405431
6.069187291,6.201993146,6.226213589,6.196718852,6.18316952,6.20207982,6.252505224
6.07225235,6.174494423,6.198235503,6.168084711,6.153700791,6.174334885,6.224861806
6.047698941,6.162319598,6.18731054,6.156768577,6.139865541,6.161758036,6.214785663
6.030520813,6.163161274,6.188874486,6.158268434,6.139396982,6.162784799,6.216814019
6.026226893,6.161132877,6.186933373,6.155238356,6.136797171,6.161505307,6.215301584
6.033021579,6.16672102,6.19259586,6.159296856,6.139357073,6.165533328,6.221063647
6.050144919,6.172242966,6.197839524,6.162579495,6.143241854,6.170803062,6.226715652
6.059772418,6.183213015,6.208893792,6.172991597,6.153254563,6.182393986,6.238331254
6.062108074,6.202729046,6.229573657,6.194887474,6.169202074,6.200227815,6.258839211
6.058851989,6.215260146,6.242711825,6.208504004,6.182169233,6.213601693,6.272077783
6.105040812,6.240624382,6.267601765,6.232534305,6.206489097,6.239111915,6.297248477
6.148594192,6.268394573,6.295342597,6.25924511,6.232687439,6.265955702,6.325217932
6.158332563,6.302004011,6.329535193,6.293089902,6.268469756,6.301580181,6.360072423
6.186472724,6.34695943,6.374822841,6.33864151,6.315436048,6.348304715,6.405573201
6.236121701,6.389930772,6.41726921,6.380648373,6.358358043,6.390867532,6.447661317
6.288235953,6.428215472,6.455082389,6.416619741,6.398704204,6.430555157,6.48595525
6.324509192,6.465557584,6.492755991,6.453697637,6.438977433,6.469507812,6.524157811
6.380080399,6.532192219,6.559376167,6.52205163,6.506320676,6.536452012,6.590290127
6.402320405,6.577522629,6.6052206,6.568663145,6.555893744,6.584263285,6.636181968
6.46575706,6.623344761,6.650281655,6.612837649,6.602552404,6.630062932,6.681009565
6.542206206,6.672168131,6.698079934,6.659258745,6.651526026,6.678260024,6.728493731
6.560090551,6.718289892,6.744519894,6.705260319,6.701796745,6.726787343,6.77515827
6.59346588,6.774849511,6.800885633,6.761729862,6.760836481,6.784459586,6.831105417
6.655381236,6.818332554,6.84289515,6.802633298,6.80459417,6.827245723,6.872258217
6.702253463,6.848664989,6.872731848,6.830376717,6.837503681,6.858481472,6.902306131
6.730199417,6.883692953,6.907654007,6.865382097,6.875287893,6.894375508,6.937066814
6.761393373,6.928717509,6.95240366,6.912305448,6.92252655,6.940299114,6.981099687
6.775447422,6.949468785,6.973512326,6.934735928,6.947492089,6.962811572,7.00203055
6.817185364,6.969225336,6.99222193,6.953746993,6.96839159,6.982149284,7.0201394
6.843491577,6.982602916,7.005258974,6.967020001,6.984669434,6.996288704,7.033024276
6.83284864,6.994483565,7.017682475,6.980473586,7.001367928,7.010421696,7.045480246
6.837960777,7.007241598,7.029674489,6.993023803,7.01663224,7.023914445,7.056837
6.84817497,7.000377077,7.021832907,6.983889461,7.011214406,7.016887278,7.048628589
6.850072138,6.986906599,7.008042975,6.968621763,6.999234,7.003362573,7.034870623
6.834395982,6.978220577,6.998802,6.959783898,6.991377157,6.994603257,7.025147204
6.802922292,6.964782514,6.98538431,6.947848791,6.978418748,6.981120627,7.011247239
6.784373947,6.93540702,6.955821131,6.919142407,6.948451351,6.950664847,6.981198104
6.777566251,6.904868937,6.923962923,6.888039375,6.915400491,6.918040615,6.948510221
6.731331391,6.867799139,6.887574104,6.852849478,6.878794502,6.880703821,6.912173885
6.683652595,6.833336152,6.853492168,6.820446056,6.844869872,6.846178038,6.877846723
6.654000864,6.79297373,6.81213791,6.779556877,6.80407756,6.805267467,6.835993742
6.609608806,6.739846536,6.759121068,6.725535631,6.751247547,6.751645143,6.783245217
6.566979494,6.690404757,6.709723588,6.675576823,6.701783113,6.701755355,6.734018079
6.517382808,6.643664515,6.662806337,6.629121711,6.654992332,6.655141296,6.687084296
6.451997024,6.592542575,6.612499739,6.579643379,6.603125353,6.603615031,6.636977435
6.411100789,6.536700715,6.556560241,6.524181789,6.544669857,6.546311858,6.58091539
6.373831842,6.482258206,6.501656868,6.47020701,6.486537158,6.490210713,6.525803003
6.305868119,6.430566408,6.451529519,6.421575432,6.432335968,6.437390394,6.4760647
6.251147291,6.383693077,6.405097215,6.376473081,6.382308304,6.389358046,6.429575255
6.213296788,6.332167591,6.353177702,6.324409122,6.3272458,6.33654891,6.377661681
